data_ini_se,chuva_semana_mm,chuva_dias_com_chuva,chuva_max_diaria_mm,cod_ibge
2019-03-03,38.02,5,13.59,5220009
2019-03-10,28.15,7,8.67,5220009
2019-03-17,60.05,7,26.98,5220009
2019-03-24,65.41,5,22.21,5220009
2019-03-31,22.13,5,10.34,5220009
2019-04-07,48.45,7,14.78,5220009
2019-04-14,31.67,4,25.1,5220009
2019-04-21,10.48,3,5.42,5220009
2019-04-28,16.36,5,4.89,5220009
2019-05-05,0.13,0,0.07,5220009
2019-05-12,5.34,2,3.34,5220009
2019-05-19,1.42,0,0.7,5220009
2019-05-26,0.01,0,0.01,5220009
2019-06-02,0.52,0,0.49,5220009
2019-06-09,0.0,0,0.0,5220009
2019-06-16,0.04,0,0.04,5220009
2019-06-23,0.0,0,0.0,5220009
2019-06-30,0.05,0,0.05,5220009
2019-07-07,0.0,0,0.0,5220009
2019-07-14,0.0,0,0.0,5220009
2019-07-21,0.0,0,0.0,5220009
2019-07-28,0.0,0,0.0,5220009
2019-08-04,0.04,0,0.03,5220009
2019-08-11,0.0,0,0.0,5220009
2019-08-18,0.0,0,0.0,5220009
2019-08-25,0.0,0,0.0,5220009
2019-09-01,0.0,0,0.0,5220009
2019-09-08,0.0,0,0.0,5220009
2019-09-15,0.0,0,0.0,5220009
2019-09-22,3.2,2,1.81,5220009
2019-09-29,16.06,3,9.99,5220009
2019-10-06,3.35,1,1.08,5220009
2019-10-13,0.0,0,0.0,5220009
2019-10-20,33.09,4,11.24,5220009
2019-10-27,2.97,1,2.32,5220009
2019-11-03,17.24,5,4.77,5220009
2019-11-10,12.12,1,10.73,5220009
2019-11-17,35.410000000000004,5,17.27,5220009
2019-11-24,63.14,6,21.45,5220009
2019-12-01,42.85,6,11.39,5220009
2019-12-08,32.8,4,12.8,5220009
2019-12-15,5.359999999999999,2,2.5,5220009
2019-12-22,8.06,2,4.89,5220009
2019-12-29,21.9,5,10.26,5220009
2020-01-05,20.3,6,10.92,5220009
2020-01-12,0.54,0,0.3,5220009
2020-01-19,37.71,5,11.84,5220009
2020-01-26,20.7,3,13.9,5220009
2020-02-02,46.31,6,12.02,5220009
2020-02-09,9.43,4,3.11,5220009
2020-02-16,10.61,5,2.5,5220009
2020-02-23,26.35,5,7.97,5220009
2020-03-01,68.65,6,22.36,5220009
2020-03-08,71.54,6,22.31,5220009
2020-03-15,28.72,5,9.39,5220009
2020-03-22,113.92,7,37.44,5220009
2020-03-29,1.23,0,0.95,5220009
2020-04-05,23.65,6,5.87,5220009
2020-04-12,59.16,7,24.45,5220009
2020-04-19,27.67,5,13.02,5220009
2020-04-26,0.0,0,0.0,5220009
2020-05-03,4.13,2,2.49,5220009
2020-05-10,2.18,1,1.24,5220009
2020-05-17,2.1,1,1.42,5220009
2020-05-24,4.06,1,3.42,5220009
2020-05-31,0.02,0,0.02,5220009
2020-06-07,0.01,0,0.01,5220009
2020-06-14,0.25,0,0.14,5220009
2020-06-21,0.43,0,0.29,5220009
2020-06-28,0.0,0,0.0,5220009
2020-07-05,0.0,0,0.0,5220009
2020-07-12,0.15,0,0.15,5220009
2020-07-19,0.02,0,0.02,5220009
2020-07-26,0.13,0,0.08,5220009
2020-08-02,7.279999999999999,3,3.75,5220009
2020-08-09,8.64,2,4.17,5220009
2020-08-16,10.51,3,3.85,5220009
2020-08-23,7.369999999999999,3,3.63,5220009
2020-08-30,9.19,2,5.76,5220009
2020-09-06,0.94,0,0.94,5220009
2020-09-13,3.64,1,1.65,5220009
2020-09-20,17.16,3,6.33,5220009
2020-09-27,0.8200000000000001,0,0.56,5220009
2020-10-04,7.32,1,7.04,5220009
2020-10-11,95.61,5,59.4,5220009
2020-10-18,36.7,7,13.66,5220009
2020-10-25,65.7,7,16.65,5220009
2020-11-01,43.32,7,14.42,5220009
2020-11-08,13.44,5,6.33,5220009
2020-11-15,35.19,7,11.93,5220009
2020-11-22,19.09,4,7.98,5220009
2020-11-29,7.27,1,4.46,5220009
2020-12-06,41.0,7,12.86,5220009
2020-12-13,8.01,4,2.56,5220009
2020-12-20,47.5,7,13.5,5220009
2020-12-27,9.29,2,5.84,5220009
2021-01-03,16.71,4,6.84,5220009
2021-01-10,39.95,7,12.84,5220009
2021-01-17,7.03,3,3.2,5220009
2021-01-24,8.41,3,3.04,5220009
2021-01-31,24.76,7,6.26,5220009
2021-02-07,33.1,6,7.88,5220009
2021-02-14,82.94999999999999,7,15.2,5220009
2021-02-21,77.07000000000001,7,21.91,5220009
2021-02-28,20.13,3,16.32,5220009
2021-03-07,26.23,5,11.02,5220009
2021-03-14,30.7,6,10.3,5220009
2021-03-21,0.15,0,0.15,5220009
2021-03-28,17.490000000000002,3,9.68,5220009
2021-04-04,47.44,5,16.37,5220009
2021-04-11,0.57,0,0.3,5220009
2021-04-18,22.82,3,9.28,5220009
2021-04-25,18.290000000000003,4,9.96,5220009
2021-05-02,0.1,0,0.08,5220009
2021-05-09,0.0,0,0.0,5220009
2021-05-16,0.0,0,0.0,5220009
2021-05-23,0.0,0,0.0,5220009
2021-05-30,0.0,0,0.0,5220009
2021-06-06,0.03,0,0.02,5220009
2021-06-13,16.93,2,12.85,5220009
2021-06-20,0.04,0,0.04,5220009
2021-06-27,0.0,0,0.0,5220009
2021-07-04,0.0,0,0.0,5220009
2021-07-11,0.05,0,0.03,5220009
2021-07-18,0.0,0,0.0,5220009
2021-07-25,0.0,0,0.0,5220009
2021-08-01,0.0,0,0.0,5220009
2021-08-08,0.01,0,0.01,5220009
2021-08-15,0.69,0,0.62,5220009
2021-08-22,0.0,0,0.0,5220009
2021-08-29,0.29,0,0.14,5220009
2021-09-05,0.0,0,0.0,5220009
2021-09-12,0.0,0,0.0,5220009
2021-09-19,17.29,3,12.09,5220009
2021-09-26,5.7700000000000005,1,4.16,5220009
2021-10-03,1.2000000000000002,0,0.34,5220009
2021-10-10,42.75,5,16.79,5220009
2021-10-17,25.090000000000003,5,10.13,5220009
2021-10-24,18.880000000000003,4,13.08,5220009
2021-10-31,47.87,7,14.41,5220009
2021-11-07,101.24,7,30.8,5220009
2021-11-14,36.8,7,9.5,5220009
2021-11-21,17.77,5,8.99,5220009
2021-11-28,90.76,6,40.75,5220009
2021-12-05,62.61,7,13.43,5220009
2021-12-12,57.33,7,17.66,5220009
2021-12-19,132.76,7,42.88,5220009
2021-12-26,125.92,7,28.72,5220009
2022-01-02,95.34,7,19.08,5220009
2022-01-09,56.6,5,22.02,5220009
2022-01-16,6.0200000000000005,2,3.22,5220009
2022-01-23,32.77,6,11.73,5220009
2022-01-30,43.56,7,9.16,5220009
2022-02-06,57.6,7,17.53,5220009
2022-02-13,86.23,7,30.37,5220009
2022-02-20,13.56,5,4.05,5220009
2022-02-27,11.48,4,3.87,5220009
2022-03-06,28.62,6,11.58,5220009
2022-03-13,13.66,6,5.13,5220009
2022-03-20,5.24,3,1.77,5220009
2022-03-27,0.27,0,0.16,5220009
2022-04-03,4.34,2,2.85,5220009
2022-04-10,43.19,7,16.07,5220009
2022-04-17,5.37,2,2.42,5220009
2022-04-24,0.84,0,0.72,5220009
2022-05-01,1.98,1,1.28,5220009
2022-05-08,0.05,0,0.03,5220009
2022-05-15,0.48,0,0.39,5220009
2022-05-22,0.11,0,0.09,5220009
2022-05-29,0.08,0,0.05,5220009
2022-06-05,0.74,0,0.42,5220009
2022-06-12,0.14,0,0.14,5220009
2022-06-19,0.0,0,0.0,5220009
2022-06-26,0.01,0,0.01,5220009
2022-07-03,0.0,0,0.0,5220009
2022-07-10,0.04,0,0.04,5220009
2022-07-17,0.04,0,0.03,5220009
2022-07-24,0.02,0,0.02,5220009
2022-07-31,0.02,0,0.02,5220009
2022-08-07,0.0,0,0.0,5220009
2022-08-14,0.0,0,0.0,5220009
2022-08-21,0.02,0,0.02,5220009
2022-08-28,0.04,0,0.04,5220009
2022-09-04,0.0,0,0.0,5220009
2022-09-11,3.59,1,3.59,5220009
2022-09-18,29.81,6,9.63,5220009
2022-09-25,8.92,1,7.54,5220009
2022-10-02,16.6,4,6.72,5220009
2022-10-09,2.29,1,2.28,5220009
2022-10-16,1.54,1,1.07,5220009
2022-10-23,14.94,5,5.36,5220009
2022-10-30,86.92,5,49.61,5220009
2022-11-06,36.88,6,14.44,5220009
2022-11-13,58.48,7,13.25,5220009
2022-11-20,55.88,7,17.73,5220009
2022-11-27,76.14,7,38.14,5220009
2022-12-04,59.36000000000001,6,29.42,5220009
2022-12-11,73.97999999999999,6,34.29,5220009
2022-12-18,58.68,7,14.54,5220009
2022-12-25,66.88,6,25.01,5220009
2023-01-01,32.67,6,8.37,5220009
2023-01-08,36.07,7,14.15,5220009
2023-01-15,24.01,4,9.03,5220009
2023-01-22,73.08,7,23.8,5220009
2023-01-29,9.3,4,2.94,5220009
2023-02-05,18.21,4,6.24,5220009
2023-02-12,34.11,6,14.95,5220009
2023-02-19,39.78,7,9.2,5220009
2023-02-26,19.73,5,7.09,5220009
2023-03-05,28.22,4,10.99,5220009
2023-03-12,70.48,7,27.41,5220009
2023-03-19,29.56,4,15.18,5220009
2023-03-26,10.32,3,6.07,5220009
2023-04-02,30.790000000000003,6,8.71,5220009
2023-04-09,41.3,5,21.06,5220009
2023-04-16,9.63,2,4.28,5220009
2023-04-23,2.78,0,0.88,5220009
2023-04-30,28.07,2,16.29,5220009
2023-05-07,2.24,1,2.01,5220009
2023-05-14,0.66,0,0.45,5220009
2023-05-21,0.12,0,0.08,5220009
2023-05-28,0.02,0,0.02,5220009
2023-06-04,0.31,0,0.26,5220009
2023-06-11,0.21,0,0.09,5220009
2023-06-18,0.12,0,0.1,5220009
2023-06-25,0.03,0,0.03,5220009
2023-07-02,0.02,0,0.02,5220009
2023-07-09,0.0,0,0.0,5220009
2023-07-16,0.0,0,0.0,5220009
2023-07-23,0.0,0,0.0,5220009
2023-07-30,0.0,0,0.0,5220009
2023-08-06,0.21,0,0.09,5220009
2023-08-13,0.22,0,0.15,5220009
2023-08-20,8.45,2,5.83,5220009
2023-08-27,31.18,6,11.34,5220009
2023-09-03,5.91,3,2.04,5220009
2023-09-10,0.69,0,0.49,5220009
2023-09-17,0.38,0,0.29,5220009
2023-09-24,20.0,3,10.36,5220009
2023-10-01,22.2,6,7.27,5220009
2023-10-08,8.74,3,3.5,5220009
2023-10-15,5.82,1,4.72,5220009
2023-10-22,11.74,3,4.42,5220009
2023-10-29,8.620000000000001,3,3.27,5220009
2023-11-05,4.63,2,2.94,5220009
2023-11-12,4.7700000000000005,2,3.06,5220009
2023-11-19,28.98,7,8.6,5220009
2023-11-26,22.73,5,8.68,5220009
2023-12-03,19.12,4,11.23,5220009
2023-12-10,18.12,2,10.9,5220009
2023-12-17,40.06,7,20.82,5220009
2023-12-24,16.54,7,5.06,5220009
2023-12-31,58.76,7,16.39,5220009
2024-01-07,37.31,7,9.91,5220009
2024-01-14,8.06,2,3.59,5220009
2024-01-21,40.96,6,13.79,5220009
2024-01-28,18.81,5,7.08,5220009
2024-02-04,42.47,7,20.13,5220009
2024-02-11,9.94,2,7.43,5220009
2024-02-18,44.24,6,17.17,5220009
2024-02-25,4.08,1,2.75,5220009
2024-03-03,35.55,5,13.62,5220009
2024-03-10,52.14,4,20.98,5220009
2024-03-17,32.26,7,11.64,5220009
2024-03-24,59.74,7,23.49,5220009
2024-03-31,35.51,7,9.27,5220009
2024-04-07,24.71,3,11.42,5220009
2024-04-14,1.62,0,0.79,5220009
2024-04-21,0.07,0,0.07,5220009
2024-04-28,0.02,0,0.02,5220009
2024-05-05,0.02,0,0.02,5220009
2024-05-12,0.33,0,0.22,5220009
2024-05-19,0.15,0,0.14,5220009
2024-05-26,1.38,0,0.92,5220009
2024-06-02,0.85,0,0.77,5220009
2024-06-09,0.0,0,0.0,5220009
2024-06-16,0.01,0,0.01,5220009
2024-06-23,0.0,0,0.0,5220009
2024-06-30,0.01,0,0.01,5220009
2024-07-07,0.33,0,0.33,5220009
2024-07-14,0.0,0,0.0,5220009
2024-07-21,0.01,0,0.01,5220009
2024-07-28,0.0,0,0.0,5220009
2024-08-04,0.61,0,0.58,5220009
2024-08-11,0.0,0,0.0,5220009
2024-08-18,0.0,0,0.0,5220009
2024-08-25,0.05,0,0.05,5220009
2024-09-01,0.0,0,0.0,5220009
2024-09-08,0.37,0,0.31,5220009
2024-09-15,0.05,0,0.03,5220009
2024-09-22,0.01,0,0.01,5220009
2024-09-29,0.12,0,0.07,5220009
2024-10-06,27.93,5,13.87,5220009
2024-10-13,22.4,5,10.82,5220009
2024-10-20,55.63,6,28.09,5220009
2024-10-27,63.3,5,41.21,5220009
2024-11-03,28.48,6,11.49,5220009
2024-11-10,54.71,7,21.1,5220009
2024-11-17,36.07,6,10.25,5220009
2024-11-24,25.35,7,6.27,5220009
2024-12-01,15.919999999999998,5,8.53,5220009
2024-12-08,5.36,1,2.41,5220009
2024-12-15,38.93,7,11.41,5220009
2024-12-22,45.7,7,10.39,5220009
2024-12-29,24.23,6,8.51,5220009
2025-01-05,66.96,7,32.08,5220009
2025-01-12,57.07,7,24.18,5220009
2025-01-19,9.23,3,2.85,5220009
2025-01-26,33.62,5,15.59,5220009
2025-02-02,23.37,3,17.62,5220009
2025-02-09,11.87,3,6.49,5220009
2025-02-16,6.79,2,4.33,5220009
2025-02-23,2.8200000000000003,1,1.77,5220009
2025-03-02,0.0999999999999999,0,0.08,5220009
2025-03-09,7.140000000000001,3,2.04,5220009
2025-03-16,7.739999999999999,2,3.8,5220009
2025-03-23,49.49,7,20.37,5220009
2025-03-30,19.860000000000003,1,18.42,5220009
2025-04-06,11.18,3,5.61,5220009
2025-04-13,38.88,7,21.6,5220009
2025-04-20,10.43,3,5.25,5220009
2025-04-27,7.41,2,3.91,5220009
2025-05-04,0.02,0,0.01,5220009
2025-05-11,0.12,0,0.05,5220009
2025-05-18,0.05,0,0.04,5220009
2025-05-25,0.06,0,0.03,5220009
2025-06-01,0.04,0,0.03,5220009
2025-06-08,25.48,2,12.98,5220009
2025-06-15,0.08,0,0.08,5220009
2025-06-22,0.02,0,0.02,5220009
2025-06-29,0.0,0,0.0,5220009
2025-07-06,0.0,0,0.0,5220009
2025-07-13,0.0,0,0.0,5220009
2025-07-20,0.0,0,0.0,5220009
2025-07-27,0.0,0,0.0,5220009
2025-08-03,0.06,0,0.04,5220009
2025-08-10,0.0,0,0.0,5220009
2025-08-17,0.5800000000000001,0,0.54,5220009
2025-08-24,0.0,0,0.0,5220009
2025-08-31,0.0,0,0.0,5220009
2025-09-07,0.06,0,0.06,5220009
2025-09-14,0.73,0,0.3,5220009
2025-09-21,4.72,2,2.46,5220009
2025-09-28,0.21,0,0.11,5220009
2025-10-05,0.01,0,0.01,5220009
2025-10-12,7.79,3,2.99,5220009
2025-10-19,36.36,2,21.48,5220009
2025-10-26,0.4599999999999999,0,0.35,5220009
2025-11-02,35.980000000000004,6,21.92,5220009
2025-11-09,3.95,2,1.5,5220009
2025-11-16,12.41,4,6.76,5220009
2025-11-23,41.34,7,11.05,5220009
2025-11-30,141.87,7,37.63,5220009
2025-12-07,31.31,4,15.11,5220009
2025-12-14,36.22,7,11.4,5220009
2025-12-21,4.4,2,2.41,5220009
2025-12-28,13.13,5,3.12,5220009
2026-01-04,18.91,5,4.94,5220009
2026-01-11,3.29,2,1.58,5220009
2026-01-18,40.76,7,11.38,5220009
2026-01-25,17.009999999999998,6,4.99,5220009
2026-02-01,17.57,4,6.31,5220009
2026-02-08,12.37,2,4.99,5220009
2026-02-15,15.45,4,5.62,5220009
2026-02-22,29.92,6,7.54,5220009
2026-03-01,30.34,7,13.26,5220009
2026-03-08,27.18,7,7.94,5220009
2026-03-15,17.189999999999998,6,4.96,5220009
2026-03-22,17.62,5,7.29,5220009
2026-03-29,11.81,3,4.59,5220009
2026-04-05,24.19,3,15.01,5220009
2026-04-12,5.89,1,3.36,5220009
2026-04-19,0.63,0,0.6,5220009
2026-04-26,11.5,2,10.15,5220009
2026-05-03,0.09,0,0.07,5220009
2026-05-10,0.75,0,0.55,5220009
2026-05-17,0.07,0,0.07,5220009
2026-05-24,0.06,0,0.04,5220009
2026-05-31,0.0,0,0.0,5220009
2026-06-07,1.16,0,0.86,5220009
2026-06-14,0.56,0,0.53,5220009
2026-06-21,0.0,0,0.0,5220009
2026-06-28,0.11,0,0.09,5220009
2026-07-05,0.01,0,0.01,5220009
2026-07-12,0.02,0,0.02,5220009
2026-07-19,0.02,0,0.02,5220009
2026-07-26,0.43,0,0.3,5220009
2026-08-02,0.24,0,0.12,5220009
2026-08-09,0.0,0,0.0,5220009
2014-01-05,5.8100000000000005,1,3.06,5220686
2014-01-12,36.88,4,21.77,5220686
2014-01-19,62.03,7,19.45,5220686
2014-01-26,2.24,1,1.58,5220686
2014-02-02,1.53,1,1.52,5220686
2014-02-09,19.79,3,12.09,5220686
2014-02-16,76.99,7,20.12,5220686
2014-02-23,14.92,4,6.0,5220686
2014-03-02,67.62,7,21.41,5220686
2014-03-09,32.53,5,11.8,5220686
2014-03-16,30.1,5,9.74,5220686
2014-03-23,104.92,7,32.39,5220686
2014-03-30,52.9,6,18.67,5220686
2014-04-06,45.06,7,13.73,5220686
2014-04-13,9.81,2,6.79,5220686
2014-04-20,6.25,3,2.12,5220686
2014-04-27,0.35,0,0.33,5220686
2014-05-04,32.7,3,12.73,5220686
2014-05-11,1.62,1,1.54,5220686
2014-05-18,0.0,0,0.0,5220686
2014-05-25,2.62,1,1.32,5220686
2014-06-01,2.33,1,2.28,5220686
2014-06-08,0.0,0,0.0,5220686
2014-06-15,0.0,0,0.0,5220686
2014-06-22,0.0,0,0.0,5220686
2014-06-29,0.0,0,0.0,5220686
2014-07-06,0.0,0,0.0,5220686
2014-07-13,0.0,0,0.0,5220686
2014-07-20,0.21,0,0.14,5220686
2014-07-27,0.0,0,0.0,5220686
2014-08-03,0.0,0,0.0,5220686
2014-08-10,0.0,0,0.0,5220686
2014-08-17,0.0,0,0.0,5220686
2014-08-24,0.0,0,0.0,5220686
2014-08-31,3.51,1,3.43,5220686
2014-09-07,0.0,0,0.0,5220686
2014-09-14,0.0,0,0.0,5220686
2014-09-21,2.2,0,0.7,5220686
2014-09-28,1.56,1,1.09,5220686
2014-10-05,0.0,0,0.0,5220686
2014-10-12,0.0,0,0.0,5220686
2014-10-19,40.33,3,22.32,5220686
2014-10-26,55.57,7,16.16,5220686
2014-11-02,9.88,2,5.61,5220686
2014-11-09,36.34,6,15.71,5220686
2014-11-16,60.17,4,32.95,5220686
2014-11-23,62.16,6,21.44,5220686
2014-11-30,55.37,5,19.74,5220686
2014-12-07,53.04,7,15.45,5220686
2014-12-14,53.09,7,18.86,5220686
2014-12-21,30.43,4,13.13,5220686
2014-12-28,16.2,2,9.84,5220686
2015-01-04,1.02,0,0.28,5220686
2015-01-11,0.08,0,0.05,5220686
2015-01-18,22.8,4,17.57,5220686
2015-01-25,15.52,4,8.22,5220686
2015-02-01,38.61,4,19.52,5220686
2015-02-08,11.22,3,7.19,5220686
2015-02-15,26.72,4,9.74,5220686
2015-02-22,10.7,5,4.24,5220686
2015-03-01,35.23,6,12.23,5220686
2015-03-08,23.67,5,9.08,5220686
2015-03-15,49.86,7,15.59,5220686
2015-03-22,18.29,6,5.2,5220686
2015-03-29,16.689999999999998,4,6.63,5220686
2015-04-05,25.78,6,11.03,5220686
2015-04-12,59.31,6,14.13,5220686
2015-04-19,41.38,7,10.53,5220686
2015-04-26,32.51,7,7.29,5220686
2015-05-03,27.11,6,11.5,5220686
2015-05-10,1.58,0,0.93,5220686
2015-05-17,0.0,0,0.0,5220686
2015-05-24,1.28,0,0.64,5220686
2015-05-31,0.0,0,0.0,5220686
2015-06-07,0.01,0,0.01,5220686
2015-06-14,0.02,0,0.02,5220686
2015-06-21,0.0,0,0.0,5220686
2015-06-28,0.0,0,0.0,5220686
2015-07-05,0.02,0,0.02,5220686
2015-07-12,0.0,0,0.0,5220686
2015-07-19,0.0,0,0.0,5220686
2015-07-26,0.0,0,0.0,5220686
2015-08-02,0.28,0,0.28,5220686
2015-08-09,0.0,0,0.0,5220686
2015-08-16,0.0,0,0.0,5220686
2015-08-23,0.0,0,0.0,5220686
2015-08-30,0.0,0,0.0,5220686
2015-09-06,0.24,0,0.23,5220686
2015-09-13,2.45,1,1.9,5220686
2015-09-20,0.0,0,0.0,5220686
2015-09-27,0.81,0,0.44,5220686
2015-10-04,11.02,2,5.86,5220686
2015-10-11,0.0,0,0.0,5220686
2015-10-18,10.3,2,6.06,5220686
2015-10-25,41.13,6,14.91,5220686
2015-11-01,11.56,2,6.7,5220686
2015-11-08,4.85,2,2.7,5220686
2015-11-15,49.07,6,23.54,5220686
2015-11-22,91.06,7,24.39,5220686
2015-11-29,16.39,5,4.93,5220686
2015-12-06,16.98,3,12.16,5220686
2015-12-13,14.87,4,3.84,5220686
2015-12-20,20.6,4,9.28,5220686
2015-12-27,22.69,6,9.47,5220686
2016-01-03,100.23,7,32.15,5220686
2016-01-10,56.45,7,15.95,5220686
2016-01-17,109.66,7,50.54,5220686
2016-01-24,44.35,6,16.84,5220686
2016-01-31,11.44,3,3.72,5220686
2016-02-07,29.75,4,12.31,5220686
2016-02-14,10.55,2,7.63,5220686
2016-02-21,12.83,3,5.25,5220686
2016-02-28,32.87,6,13.11,5220686
2016-03-06,71.3,6,25.24,5220686
2016-03-13,13.12,1,12.36,5220686
2016-03-20,16.16,2,11.28,5220686
2016-03-27,0.3999999999999999,0,0.36,5220686
2016-04-03,0.9,0,0.89,5220686
2016-04-10,1.79,1,1.77,5220686
2016-04-17,0.0,0,0.0,5220686
2016-04-24,8.9,3,4.34,5220686
2016-05-01,0.0,0,0.0,5220686
2016-05-08,0.0,0,0.0,5220686
2016-05-15,0.63,0,0.48,5220686
2016-05-22,0.0,0,0.0,5220686
2016-05-29,0.0,0,0.0,5220686
2016-06-05,1.41,0,0.89,5220686
2016-06-12,1.38,0,0.8,5220686
2016-06-19,0.0,0,0.0,5220686
2016-06-26,0.0,0,0.0,5220686
2016-07-03,0.0,0,0.0,5220686
2016-07-10,0.0,0,0.0,5220686
2016-07-17,0.0,0,0.0,5220686
2016-07-24,0.0,0,0.0,5220686
2016-07-31,0.0,0,0.0,5220686
2016-08-07,0.15,0,0.15,5220686
2016-08-14,0.07,0,0.07,5220686
2016-08-21,3.58,1,2.72,5220686
2016-08-28,1.06,0,0.96,5220686
2016-09-04,0.0,0,0.0,5220686
2016-09-11,0.0,0,0.0,5220686
2016-09-18,5.18,2,3.41,5220686
2016-09-25,17.7,6,8.5,5220686
2016-10-02,22.74,3,11.67,5220686
2016-10-09,2.82,1,2.05,5220686
2016-10-16,21.82,4,9.77,5220686
2016-10-23,10.04,3,5.54,5220686
2016-10-30,4.44,1,3.37,5220686
2016-11-06,47.06,5,18.52,5220686
2016-11-13,43.27,7,12.47,5220686
2016-11-20,43.98,7,9.02,5220686
2016-11-27,29.73,6,10.44,5220686
2016-12-04,36.71,5,14.53,5220686
2016-12-11,48.06,5,19.83,5220686
2016-12-18,9.9,2,5.76,5220686
2016-12-25,16.8,4,8.14,5220686
2017-01-01,8.120000000000001,2,4.12,5220686
2017-01-08,12.39,3,5.54,5220686
2017-01-15,52.57,3,30.04,5220686
2017-01-22,12.27,2,5.21,5220686
2017-01-29,22.22,4,10.37,5220686
2017-02-05,49.61,7,16.64,5220686
2017-02-12,18.32,5,10.49,5220686
2017-02-19,15.38,4,8.75,5220686
2017-02-26,15.84,4,5.59,5220686
2017-03-05,2.69,1,2.32,5220686
2017-03-12,24.33,6,8.27,5220686
2017-03-19,20.96,4,7.44,5220686
2017-03-26,56.47,6,20.05,5220686
2017-04-02,27.01,5,11.29,5220686
2017-04-09,0.5700000000000001,0,0.52,5220686
2017-04-16,5.699999999999999,3,2.26,5220686
2017-04-23,15.72,5,4.72,5220686
2017-04-30,0.03,0,0.01,5220686
2017-05-07,0.86,0,0.6,5220686
2017-05-14,43.62,5,32.23,5220686
2017-05-21,0.51,0,0.49,5220686
2017-05-28,0.0,0,0.0,5220686
2017-06-04,0.0,0,0.0,5220686
2017-06-11,0.0,0,0.0,5220686
2017-06-18,0.0,0,0.0,5220686
2017-06-25,0.0,0,0.0,5220686
2017-07-02,0.0,0,0.0,5220686
2017-07-09,0.0,0,0.0,5220686
2017-07-16,0.0,0,0.0,5220686
2017-07-23,0.0,0,0.0,5220686
2017-07-30,0.0,0,0.0,5220686
2017-08-06,0.0,0,0.0,5220686
2017-08-13,0.0,0,0.0,5220686
2017-08-20,0.0,0,0.0,5220686
2017-08-27,0.0,0,0.0,5220686
2017-09-03,0.0,0,0.0,5220686
2017-09-10,0.0,0,0.0,5220686
2017-09-17,0.0,0,0.0,5220686
2017-09-24,2.65,1,2.57,5220686
2017-10-01,4.609999999999999,2,2.94,5220686
2017-10-08,0.0,0,0.0,5220686
2017-10-15,0.0,0,0.0,5220686
2017-10-22,5.06,1,4.52,5220686
2017-10-29,27.07,5,8.55,5220686
2017-11-05,104.74,7,29.38,5220686
2017-11-12,33.09,7,12.36,5220686
2017-11-19,35.19,7,9.65,5220686
2017-11-26,19.4,4,10.07,5220686
2017-12-03,23.700000000000003,6,9.21,5220686
2017-12-10,78.5,7,15.34,5220686
2017-12-17,23.73,3,8.47,5220686
2017-12-24,17.33,4,10.11,5220686
2017-12-31,37.6,7,10.89,5220686
2018-01-07,22.42,3,11.38,5220686
2018-01-14,5.82,2,3.73,5220686
2018-01-21,23.66,4,11.53,5220686
2018-01-28,52.17999999999999,7,18.65,5220686
2018-02-04,81.58999999999999,7,39.69,5220686
2018-02-11,0.53,0,0.27,5220686
2018-02-18,38.34,6,10.34,5220686
2018-02-25,37.43,3,22.01,5220686
2018-03-04,31.55,5,12.66,5220686
2018-03-11,38.06,7,11.46,5220686
2018-03-18,44.52,7,14.5,5220686
2018-03-25,22.11,4,9.4,5220686
2018-04-01,51.75,6,24.12,5220686
2018-04-08,50.72,7,22.14,5220686
2018-04-15,0.42,0,0.23,5220686
2018-04-22,1.35,0,0.94,5220686
2018-04-29,0.18,0,0.18,5220686
2018-05-06,0.0,0,0.0,5220686
2018-05-13,11.08,1,11.07,5220686
2018-05-20,0.86,0,0.83,5220686
2018-05-27,0.0,0,0.0,5220686
2018-06-03,0.0,0,0.0,5220686
2018-06-10,0.0,0,0.0,5220686
2018-06-17,0.0,0,0.0,5220686
2018-06-24,0.03,0,0.03,5220686
2018-07-01,0.01,0,0.01,5220686
2018-07-08,0.0,0,0.0,5220686
2018-07-15,0.0,0,0.0,5220686
2018-07-22,0.0,0,0.0,5220686
2018-07-29,0.0,0,0.0,5220686
2018-08-05,0.03,0,0.03,5220686
2018-08-12,17.75,2,12.19,5220686
2018-08-19,0.09,0,0.08,5220686
2018-08-26,0.01,0,0.01,5220686
2018-09-02,1.9,1,1.09,5220686
2018-09-09,0.0,0,0.0,5220686
2018-09-16,2.58,1,1.12,5220686
2018-09-23,0.35,0,0.35,5220686
2018-09-30,11.23,5,2.9,5220686
2018-10-07,2.57,1,1.61,5220686
2018-10-14,37.16,7,9.49,5220686
2018-10-21,27.72,6,8.93,5220686
2018-10-28,48.22,5,19.28,5220686
2018-11-04,74.84,7,25.42,5220686
2018-11-11,56.77,7,15.55,5220686
2018-11-18,22.42,4,10.05,5220686
2018-11-25,25.04,4,7.86,5220686
2018-12-02,44.57,7,12.43,5220686
2018-12-09,26.27,3,14.78,5220686
2018-12-16,1.72,1,1.68,5220686
2018-12-23,25.67,7,5.49,5220686
2018-12-30,21.2,3,8.74,5220686
2019-01-06,24.24,5,10.55,5220686
2019-01-13,1.95,1,1.06,5220686
2019-01-20,10.65,2,5.37,5220686
2019-01-27,1.96,1,1.87,5220686
2019-02-03,57.08,7,24.45,5220686
2019-02-10,18.69,4,7.94,5220686
